7023874;131001C086      ;0;211;2013-10-02 10:03:26.000;2013-10-02 10:16:33.000;787;NULL;1;1
7024028;131001C086      ;0;219;2013-10-02 10:16:33.000;2013-10-02 10:17:31.000;58;NULL;1;1
7020555;131001C031      ;0;252;2013-10-01 21:22:13.000;2013-10-01 21:22:36.000;23;NULL;1;1
7020559;131001C031      ;0;255;2013-10-01 21:22:36.000;2013-10-01 21:22:40.000;4;NULL;1;1
7020561;131001C031      ;0;500;2013-10-01 21:22:40.000;NULL;NULL;NULL;1;1
7020734;131001C086      ;0;93;2013-10-01 21:39:17.000;2013-10-01 21:39:52.000;35;NULL;1;1
7020739;131001C086      ;0;90;2013-10-01 21:39:52.000;2013-10-01 21:40:17.000;25;NULL;1;1
7020744;131001C086      ;0;106;2013-10-01 21:40:17.000;2013-10-02 07:39:12.000;35935;NULL;1;1
7022867;131001C086      ;0;171;2013-10-02 07:39:12.000;2013-10-02 07:50:10.000;658;NULL;1;1
7022934;131001C086      ;0;172;2013-10-02 07:50:10.000;2013-10-02 08:01:08.000;658;NULL;1;1
7022988;131001C086      ;0;187;2013-10-02 08:01:08.000;2013-10-02 08:01:44.000;36;NULL;1;1
7022991;131001C086      ;0;173;2013-10-02 08:01:44.000;2013-10-02 08:20:26.000;1122;NULL;1;1
7023048;131001C086      ;0;188;2013-10-02 08:20:26.000;2013-10-02 08:20:57.000;31;NULL;1;1
7023053;131001C086      ;0;182;2013-10-02 08:20:57.000;2013-10-02 08:47:57.000;1620;NULL;1;1
7023219;131001C086      ;0;188;2013-10-02 08:47:57.000;2013-10-02 08:48:28.000;31;NULL;1;1
7023221;131001C086      ;0;175;2013-10-02 08:48:28.000;2013-10-02 08:54:02.000;334;NULL;1;1
7023261;131001C086      ;0;187;2013-10-02 08:54:02.000;2013-10-02 08:54:49.000;47;NULL;1;1
7023265;131001C086      ;0;178;2013-10-02 08:54:49.000;2013-10-02 09:00:23.000;334;NULL;1;1
7023315;131001C086      ;0;188;2013-10-02 09:00:23.000;2013-10-02 09:01:20.000;57;NULL;1;1
7023323;131001C086      ;0;177;2013-10-02 09:01:20.000;2013-10-02 09:06:51.000;331;NULL;1;1
7023372;131001C086      ;0;187;2013-10-02 09:06:51.000;2013-10-02 09:07:43.000;52;NULL;1;1
7023375;131001C086      ;0;186;2013-10-02 09:07:43.000;2013-10-02 09:08:08.000;25;NULL;1;1
7023381;131001C086      ;0;198;2013-10-02 09:08:08.000;2013-10-02 09:09:38.000;90;NULL;1;1
7023412;131001C086      ;0;199;2013-10-02 09:09:38.000;2013-10-02 09:15:26.000;348;NULL;1;1
7023434;131001C086      ;0;200;2013-10-02 09:15:26.000;2013-10-02 09:21:02.000;336;NULL;1;1
7024054;131001C086      ;0;209;2013-10-02 10:17:31.000;2013-10-02 11:02:03.000;2672;NULL;1;1
7024296;131001C086      ;0;218;2013-10-02 11:02:03.000;2013-10-02 11:03:05.000;62;NULL;1;1
7024306;131001C086      ;0;216;2013-10-02 11:03:05.000;2013-10-02 11:03:11.000;6;NULL;1;1
7024307;131001C086      ;0;321;2013-10-02 11:03:11.000;2013-10-02 11:27:19.000;1448;NULL;1;1
7024417;131001C086      ;0;218;2013-10-02 11:27:19.000;2013-10-02 11:28:01.000;42;NULL;1;1
7024423;131001C086      ;0;217;2013-10-02 11:28:01.000;NULL;NULL;NULL;1;1
