13682565;39061;NULL;2013-11-09 07:32:06.000;2013-11-09 07:32:19.000;13;NULL;0
13682571;39057;NULL;2013-11-09 07:32:11.000;2013-11-09 07:32:36.000;25;NULL;0
13682588;39061;NULL;2013-11-09 07:32:25.000;2013-11-09 07:32:40.000;15;NULL;0
13682600;39057;NULL;2013-11-09 07:32:36.000;2013-11-09 07:50:21.000;1065;NULL;0
13682615;39061;NULL;2013-11-09 07:32:47.000;2013-11-09 07:32:54.000;7;NULL;0
13682623;39061;NULL;2013-11-09 07:32:54.000;2013-11-09 07:32:59.000;5;NULL;0
13682636;39061;NULL;2013-11-09 07:33:04.000;2013-11-09 07:33:44.000;40;NULL;0
13682649;39094;NULL;2013-11-09 07:33:16.000;2013-11-09 07:33:53.000;37;NULL;1
13682678;39061;NULL;2013-11-09 07:33:44.000;2013-11-09 07:34:07.000;23;NULL;0
13682682;39066;NULL;2013-11-09 07:33:47.000;2013-11-09 07:34:37.000;50;NULL;7
13682688;39094;NULL;2013-11-09 07:33:53.000;2013-11-09 07:34:00.000;7;NULL;3
13682696;39094;NULL;2013-11-09 07:34:00.000;2013-11-09 07:35:04.000;64;NULL;1
13682704;39061;NULL;2013-11-09 07:34:07.000;2013-11-09 07:35:12.000;65;NULL;1
13682733;39066;NULL;2013-11-09 07:34:37.000;2013-11-09 07:34:49.000;12;NULL;5
13682748;39066;NULL;2013-11-09 07:34:51.000;2013-11-09 07:44:24.000;573;NULL;5
13682767;39094;NULL;2013-11-09 07:35:07.000;2013-11-09 07:36:03.000;56;NULL;1
13682773;39061;NULL;2013-11-09 07:35:12.000;2013-11-09 07:54:10.000;1138;NULL;1
13682819;39067;NULL;2013-11-09 07:35:58.000;2013-11-09 07:53:48.000;1070;NULL;1
13682824;39070;NULL;2013-11-09 07:36:02.000;2013-11-09 07:41:02.000;300;NULL;11
13682826;39094;NULL;2013-11-09 07:36:03.000;2013-11-09 07:43:54.000;471;NULL;3
13682895;39091;NULL;2013-11-09 07:37:12.000;2013-11-09 07:39:23.000;131;NULL;1
13682928;39052;NULL;2013-11-09 07:37:45.000;2013-11-09 07:38:52.000;67;NULL;3
13682992;39052;NULL;2013-11-09 07:38:52.000;2013-11-09 07:48:33.000;581;NULL;1
13683024;39091;NULL;2013-11-09 07:39:23.000;2013-11-09 07:48:00.000;517;NULL;3
13683119;39070;NULL;2013-11-09 07:41:02.000;2013-11-09 07:46:02.000;300;NULL;11
13683215;39064;NULL;2013-11-09 07:42:34.000;2013-11-09 07:42:39.000;5;NULL;5
13683221;39064;NULL;2013-11-09 07:42:39.000;2013-11-09 07:42:45.000;6;NULL;8
13683230;39064;NULL;2013-11-09 07:42:46.000;2013-11-09 07:42:53.000;7;NULL;0
13683247;39064;NULL;2013-11-09 07:42:58.000;2013-11-09 07:43:04.000;6;NULL;1
13683254;39064;NULL;2013-11-09 07:43:04.000;2013-11-09 07:51:00.000;476;NULL;8
